step,time,reward,seed
2600.0,57.91784624563114,42.60043935012072,0.0
20000.0,445.5218941971627,215.58855700772256,0.0
40000.0,891.0437883943254,142.96687107812613,0.0
60000.0,1336.565682591488,462.43840707466006,0.0
80000.0,1782.0875767886507,571.5995286032557,0.0
100000.0,2227.609470985813,500.36587611213326,0.0
120000.0,2673.131365182976,719.942230001092,0.0
140000.0,3118.653259380139,743.8422246389091,0.0
160000.0,3564.1751535773014,900.376243783161,0.0
180000.0,4009.6970477744635,938.68379648868,0.0
200000.0,4455.218941971626,954.244958512485,0.0
220000.0,4900.740836168789,972.837384045124,0.0
240000.0,5346.262730365952,911.7729698903859,0.0
10000.0,222.76094709858134,46.4707749132067,1.0
20000.0,445.5218941971627,63.29274224047549,1.0
30000.0,668.282841295744,112.01661995390896,1.0
40000.0,891.0437883943254,238.4369644448161,1.0
50000.0,1113.8047354929065,214.7039881433593,1.0
60000.0,1336.565682591488,416.3838390032761,1.0
70000.0,1559.3266296900695,361.6018605903955,1.0
80000.0,1782.0875767886507,527.7365358744282,1.0
90000.0,2004.8485238872317,482.13790484541096,1.0
100000.0,2227.609470985813,522.7328716050833,1.0
110000.0,2450.3704180843947,650.4395552757196,1.0
120000.0,2673.131365182976,778.84391928697,1.0
130000.0,2895.892312281557,644.3114308135118,1.0
140000.0,3118.653259380139,745.8004382173531,1.0
150000.0,3341.4142064787197,877.5118360425113,1.0
160000.0,3564.1751535773014,947.7344579086639,1.0
170000.0,3786.9361006758827,946.1944234292023,1.0
180000.0,4009.6970477744635,813.6070239571854,1.0
190000.0,4232.457994873045,884.6412184131332,1.0
200000.0,4455.218941971626,787.5514435702935,1.0
210000.0,4677.979889070208,939.7441890649498,1.0
220000.0,4900.740836168789,963.2733891319949,1.0
230000.0,5123.501783267371,883.9876960911788,1.0
240000.0,5346.262730365952,657.8835591687821,1.0
10000.0,222.76094709858134,51.80597496032715,2.0
20000.0,445.5218941971627,125.41952928621322,2.0
30000.0,668.282841295744,104.52421465248335,2.0
40000.0,891.0437883943254,347.825378340669,2.0
50000.0,1113.8047354929065,447.79487979772966,2.0
60000.0,1336.565682591488,442.2747160149738,2.0
70000.0,1559.3266296900695,510.5521899937885,2.0
