step,time,reward,seed
2600.0,55.86052123815696,0.0,0.0
20000.0,429.696317216592,0.0,0.0
40000.0,859.392634433184,8.0,0.0
60000.0,1289.0889516497762,33.0,0.0
80000.0,1718.785268866368,22.0,0.0
100000.0,2148.48158608296,177.0,0.0
120000.0,2578.1779032995523,174.0,0.0
140000.0,3007.874220516144,300.0,0.0
160000.0,3437.570537732736,372.0,0.0
180000.0,3867.266854949328,567.0,0.0
200000.0,4296.96317216592,612.0,0.0
220000.0,4726.659489382512,751.0,0.0
240000.0,5156.355806599105,822.0,0.0
260000.0,5586.052123815696,819.0,0.0
280000.0,6015.748441032288,784.0,0.0
300000.0,6445.444758248879,831.0,0.0
320000.0,6875.141075465472,795.0,0.0
340000.0,7304.837392682064,836.0,0.0
360000.0,7734.533709898656,825.0,0.0
380000.0,8164.230027115248,831.0,0.0
400000.0,8593.92634433184,819.0,0.0
420000.0,9023.622661548432,774.0,0.0
440000.0,9453.318978765024,774.0,0.0
460000.0,9883.015295981615,835.0,0.0
480000.0,10312.71161319821,777.0,0.0
10000.0,214.848158608296,0.0,1.0
20000.0,429.696317216592,0.0,1.0
30000.0,644.5444758248881,0.0,1.0
40000.0,859.392634433184,0.0,1.0
50000.0,1074.24079304148,0.0,1.0
60000.0,1289.0889516497762,0.0,1.0
70000.0,1503.937110258072,0.0,1.0
80000.0,1718.785268866368,0.0,1.0
90000.0,1933.633427474664,0.0,1.0
100000.0,2148.48158608296,0.0,1.0
110000.0,2363.329744691256,0.0,1.0
120000.0,2578.1779032995523,0.0,1.0
130000.0,2793.026061907848,0.0,1.0
140000.0,3007.874220516144,0.0,1.0
150000.0,3222.7223791244396,0.0,1.0
160000.0,3437.570537732736,0.0,1.0
170000.0,3652.418696341032,0.0,1.0
180000.0,3867.266854949328,0.0,1.0
190000.0,4082.115013557624,0.0,1.0
200000.0,4296.96317216592,0.0,1.0
210000.0,4511.811330774216,0.0,1.0
220000.0,4726.659489382512,0.0,1.0
230000.0,4941.5076479908075,0.0,1.0
240000.0,5156.355806599105,0.0,1.0
250000.0,5371.2039652074,0.0,1.0
260000.0,5586.052123815696,0.0,1.0
270000.0,5800.9002824239915,0.0,1.0
280000.0,6015.748441032288,0.0,1.0
290000.0,6230.596599640584,0.0,1.0
300000.0,6445.444758248879,0.0,1.0
310000.0,6660.292916857175,0.0,1.0
320000.0,6875.141075465472,0.0,1.0
330000.0,7089.989234073768,0.0,1.0
340000.0,7304.837392682064,0.0,1.0
350000.0,7519.68555129036,0.0,1.0
360000.0,7734.533709898656,0.0,1.0
370000.0,7949.381868506952,0.0,1.0
380000.0,8164.230027115248,0.0,1.0
390000.0,8379.078185723543,0.0,1.0
400000.0,8593.92634433184,0.0,1.0
410000.0,8808.774502940136,0.0,1.0
420000.0,9023.622661548432,0.0,1.0
430000.0,9238.470820156728,0.0,1.0
440000.0,9453.318978765024,0.0,1.0
450000.0,9668.16713737332,0.0,1.0
460000.0,9883.015295981615,0.0,1.0
470000.0,10097.863454589911,0.0,1.0
480000.0,10312.71161319821,0.0,1.0
10000.0,214.848158608296,0.0,2.0
20000.0,429.696317216592,0.0,2.0
30000.0,644.5444758248881,0.5,2.0
40000.0,859.392634433184,0.0,2.0
50000.0,1074.24079304148,11.0,2.0
60000.0,1289.0889516497762,27.0,2.0
70000.0,1503.937110258072,27.0,2.0
80000.0,1718.785268866368,35.0,2.0
90000.0,1933.633427474664,30.0,2.0
100000.0,2148.48158608296,54.0,2.0
110000.0,2363.329744691256,27.0,2.0
120000.0,2578.1779032995523,160.0,2.0
130000.0,2793.026061907848,206.0,2.0
140000.0,3007.874220516144,293.0,2.0
150000.0,3222.7223791244396,174.0,2.0
160000.0,3437.570537732736,151.0,2.0
170000.0,3652.418696341032,355.0,2.0
180000.0,3867.266854949328,215.0,2.0
190000.0,4082.115013557624,311.0,2.0
200000.0,4296.96317216592,268.0,2.0
210000.0,4511.811330774216,537.0,2.0
220000.0,4726.659489382512,265.0,2.0
230000.0,4941.5076479908075,365.0,2.0
240000.0,5156.355806599105,365.0,2.0
250000.0,5371.2039652074,616.0,2.0
260000.0,5586.052123815696,749.0,2.0
270000.0,5800.9002824239915,580.0,2.0
280000.0,6015.748441032288,634.0,2.0
290000.0,6230.596599640584,467.0,2.0
300000.0,6445.444758248879,705.0,2.0
310000.0,6660.292916857175,646.5,2.0
320000.0,6875.141075465472,809.0,2.0
330000.0,7089.989234073768,803.0,2.0
340000.0,7304.837392682064,809.0,2.0
350000.0,7519.68555129036,785.5,2.0
360000.0,7734.533709898656,754.0,2.0
370000.0,7949.381868506952,784.0,2.0
380000.0,8164.230027115248,664.0,2.0
390000.0,8379.078185723543,800.5,2.0
400000.0,8593.92634433184,786.0,2.0
410000.0,8808.774502940136,820.0,2.0
420000.0,9023.622661548432,814.0,2.0
430000.0,9238.470820156728,786.0,2.0
440000.0,9453.318978765024,785.0,2.0
450000.0,9668.16713737332,64.0,2.0
460000.0,9883.015295981615,825.0,2.0
470000.0,10097.863454589911,804.5,2.0
480000.0,10312.71161319821,769.0,2.0
10000.0,214.848158608296,0.0,3.0
20000.0,429.696317216592,0.0,3.0
30000.0,644.5444758248881,1.0,3.0
40000.0,859.392634433184,3.0,3.0
50000.0,1074.24079304148,2.0,3.0
60000.0,1289.0889516497762,21.0,3.0
70000.0,1503.937110258072,25.5,3.0
80000.0,1718.785268866368,36.0,3.0
90000.0,1933.633427474664,26.0,3.0
100000.0,2148.48158608296,25.0,3.0
110000.0,2363.329744691256,33.0,3.0
120000.0,2578.1779032995523,67.0,3.0
130000.0,2793.026061907848,43.0,3.0
140000.0,3007.874220516144,62.0,3.0
150000.0,3222.7223791244396,178.0,3.0
160000.0,3437.570537732736,250.0,3.0
170000.0,3652.418696341032,260.0,3.0
180000.0,3867.266854949328,230.0,3.0
190000.0,4082.115013557624,207.5,3.0
