step,time,reward,seed,critic_loss,actor_grad_norm
0.0,10.103258,6.3880046,1,,
5000.0,307.9944,4.175395814,1,0.0344675555825233,0.1495658755302429
10000.0,641.5346,7.15747926,1,0.0118136648088693,0.0543980747461319
20000.0,1536.1003,5.89534904,1,0.0015374667709693,0.0134967407211661
30000.0,2801.3196,5.4354043260000005,1,0.0683669298887252,0.8078945279121399
40000.0,4355.684,5.301258503,1,0.1428689062595367,2.550114154815674
50000.0,5930.8467,4.35794125,1,0.3394867181777954,2.6420438289642334
60000.0,7552.467,5.8525233,1,0.1894483566284179,1.8642358779907229
70000.0,9252.186,14.74287755,1,1.4484946727752686,5.244637966156006
80000.0,10856.882,29.118054519999998,1,4.209478855133057,6.500643730163574
90000.0,12502.007,77.58169840000001,1,7.29664945602417,5.821420192718506
100000.0,14000.389,49.45108913,1,9.229650497436523,7.778294086456299
110000.0,15670.070000000002,111.87686670000001,1,9.579302787780762,7.449513912200928
120000.0,17250.088,118.24230700000001,1,11.915035247802734,8.943333625793457
130000.0,18895.527,189.861241,1,10.766825675964355,7.899477481842041
140000.0,20419.766,199.912486,1,12.699305534362791,9.410870552062988
150000.0,21823.975,186.069018,1,13.222175598144531,13.966619491577148
160000.0,23111.406,237.491579,1,13.04624366760254,7.6298828125
170000.0,24319.24,244.315879,1,13.83739185333252,10.091830253601074
180000.0,25358.459,278.68271799999997,1,12.94939136505127,14.901459693908691
190000.0,26450.758,253.866786,1,13.238847732543944,8.528243064880371
200000.0,27445.605,229.969729,1,15.385971069335938,6.037347793579102
210000.0,28546.284999999996,263.521789,1,12.171114921569824,6.026027679443359
220000.0,29530.744,268.151185,1,12.102856636047363,6.56166410446167
230000.0,30299.828,302.946195,1,13.617210388183594,8.347210884094238
240000.0,31120.55,285.67715,1,14.815573692321776,11.25130844116211
250000.0,31878.127,316.799226,1,12.432735443115234,7.569468975067139
260000.0,32606.742,306.802317,1,13.127745628356934,8.010941505432129
270000.0,33311.043,297.251899,1,14.167864799499512,7.823414802551269
280000.0,34031.07,360.675141,1,12.829123497009276,7.7644362449646
290000.0,34780.0,320.132436,1,11.034412384033203,6.318069934844971
300000.0,35410.258,367.28992200000005,1,15.353256225585938,9.150811195373535
310000.0,35999.617,336.020126,1,13.825284004211426,8.138516426086426
320000.0,36626.1,344.942187,1,15.51544952392578,8.953653335571289
330000.0,37233.87,368.742139,1,15.00596046447754,8.530518531799316
340000.0,37800.484,366.107077,1,15.537787437438965,10.587671279907228
350000.0,38409.754,352.966943,1,15.04929542541504,8.544170379638672
360000.0,38992.44,370.19971599999997,1,14.671884536743164,8.262577056884766
370000.0,39605.97,364.922961,1,15.5674467086792,9.573015213012695
380000.0,40147.664,370.366004,1,17.709447860717773,14.00141429901123
390000.0,40722.836,353.162728,1,12.86816120147705,8.745955467224121
400000.0,41228.246,358.43754,1,16.529422760009766,9.820646286010742
410000.0,41827.445,384.540573,1,13.617751121520996,12.28059196472168
420000.0,42447.37,378.11794,1,15.477557182312012,15.779340744018556
430000.0,42987.023,367.429513,1,18.610116958618164,10.65921115875244
440000.0,43594.47,385.925886,1,16.410377502441406,10.315412521362305
450000.0,44126.094,387.931236,1,17.4329776763916,24.12035369873047
460000.0,44720.63,407.967367,1,15.24974536895752,10.464988708496094
470000.0,45270.367,408.753053,1,19.82342338562012,12.706881523132324
480000.0,45861.44,397.757237,1,15.48241138458252,8.628084182739258
490000.0,46416.836,370.842334,1,18.93351173400879,8.057358741760254
500000.0,47026.797,416.210809,1,17.01673698425293,9.914995193481444
0.0,10.103258,5.4349459676,2,,
5000.0,307.9944,5.426158442,2,0.039547860622406,0.1395408809185028
10000.0,641.5346,6.70442961,2,0.0135028436779975,0.0605142340064048
20000.0,1536.1003,5.91128838,2,0.0033108033239841,0.1033521965146064
30000.0,2801.3196,5.52728605,2,0.0245783068239688,0.3844220638275146
40000.0,4355.684,4.8047357900000005,2,0.02164888381958,0.3282482922077179
50000.0,5930.8467,7.8784976,2,0.017434561625123,1.390604853630066
