step,time,reward,seed,critic_loss,actor_grad_norm
0.0,5.338997,86.5,4,,
5000.0,200.69421,51.5,4,33.80051803588867,8.753645896911621
10000.0,411.54178,0.0,4,15.779095649719238,16.91866111755371
20000.0,905.3221,12.0,4,22.604177474975582,66.15019226074219
30000.0,1431.5454,116.8,4,35.22916793823242,31.92835235595703
40000.0,2009.9330000000002,7.8,4,29.44680595397949,292.8923645019531
50000.0,2594.3262,1.5,4,30.36323928833008,102.92266845703124
60000.0,3158.0923,25.6,4,55.6677131652832,209.22048950195312
70000.0,3714.4562999999994,197.0,4,69.96919250488281,177.08416748046875
80000.0,4211.4004,8.3,4,40.0658073425293,498.20306396484375
90000.0,4772.2427,98.5,4,81.43412780761719,215.2763214111328
100000.0,5354.5474,4.1,4,59.09765625,204.41342163085935
110000.0,5911.4995,110.8,4,222.95913696289065,406.7090759277344
120000.0,6496.822,96.9,4,220.8043975830078,196.76144409179688
130000.0,6952.925,167.2,4,98.41688537597656,1630.9317626953125
140000.0,7556.7197,91.3,4,159.3388671875,148.13014221191406
150000.0,8071.6410000000005,56.4,4,206.7821044921875,229.01927185058597
160000.0,8526.364,508.7,4,171.34222412109375,203.17739868164065
170000.0,8986.779,195.5,4,209.5835418701172,882.5997924804688
180000.0,9537.45,482.1,4,178.113525390625,393.1846618652344
190000.0,10097.777,240.9,4,164.35899353027344,908.8163452148438
200000.0,10599.727,278.4,4,252.05532836914065,226.40159606933597
210000.0,11102.489,427.9,4,448.5271606445313,445.0576477050781
220000.0,11650.932,917.6,4,337.4156494140625,191.40835571289065
230000.0,12133.449,689.0,4,381.8567199707031,778.1793823242188
240000.0,12628.532,469.3,4,422.326171875,347.1224975585937
250000.0,13155.833000000002,614.2,4,647.894287109375,572.73193359375
260000.0,13654.646000000002,933.0,4,343.54425048828125,333.39404296875
270000.0,14165.481,778.3,4,326.428955078125,210.5443572998047
280000.0,14676.775,441.8,4,304.6510314941406,447.1706848144531
290000.0,15199.172,830.8,4,329.5022888183594,1273.3641357421875
300000.0,15663.352000000003,44.6,4,275.4620056152344,606.8392333984375
310000.0,16127.848999999998,751.5,4,440.361572265625,1021.0708618164062
320000.0,16614.533,340.2,4,162.7123565673828,192.97889709472656
330000.0,17094.191,492.4,4,280.93780517578125,527.50732421875
340000.0,17533.533,561.7,4,446.746826171875,290.5718078613281
350000.0,18029.896,560.0,4,615.62841796875,869.2764892578125
360000.0,18528.348,197.9,4,419.4778747558594,2242.177490234375
370000.0,19003.986,581.8,4,566.5029296875,594.00830078125
380000.0,19475.994,96.8,4,402.8108520507813,451.9645385742188
390000.0,19945.52,169.4,4,428.5045471191406,375.1943054199219
400000.0,20429.203,196.6,4,422.32666015625,416.3699951171875
410000.0,20922.783,464.7,4,668.7575073242188,871.329345703125
420000.0,21343.541,563.4,4,472.7534790039063,755.7885131835938
430000.0,21784.05,284.3,4,377.5945739746094,278.4989013671875
440000.0,22277.047,553.4,4,505.7615356445313,430.144287109375
450000.0,22748.482,676.3,4,693.5338134765625,315.4183044433594
460000.0,23222.543,394.4,4,255.76182556152344,151.1630096435547
470000.0,23673.29,841.1,4,270.3423767089844,953.0731811523438
480000.0,24137.65,700.4,4,755.4942016601562,822.984130859375
490000.0,24629.092,409.3,4,813.4906616210938,453.1514587402344
500000.0,25092.572,470.7,4,535.2449340820312,4147.7412109375
0.0,5.338997,55.6,1,,
5000.0,200.69421,306.4,1,29.159727096557617,30.92831802368164
10000.0,411.54178,0.0,1,18.44289207458496,13.605134963989258
20000.0,905.3221,0.0,1,42.502479553222656,130.95892333984375
30000.0,1431.5454,25.9,1,131.2415008544922,230.69747924804688
40000.0,2009.9330000000002,98.4,1,28.716217041015625,162.1286163330078
50000.0,2594.3262,1.7,1,46.5380744934082,45.99775695800781
60000.0,3158.0923,97.9,1,101.2575912475586,86.9570541381836
70000.0,3714.4562999999994,1.0,1,104.0676498413086,122.52691650390624
80000.0,4211.4004,100.7,1,356.3548889160156,531.6375122070312
90000.0,4772.2427,202.0,1,204.55552673339844,53.46154022216797
100000.0,5354.5474,130.6,1,146.3556365966797,294.763671875
110000.0,5911.4995,3.4,1,161.70944213867188,194.57232666015625
120000.0,6496.822,100.3,1,124.30134582519533,59.67943572998047
130000.0,6952.925,2.9,1,124.76024627685548,300.3403015136719
140000.0,7556.7197,99.4,1,68.31037902832031,81.63945007324219
150000.0,8071.6410000000005,3.5,1,80.50060272216797,120.75682830810548
160000.0,8526.364,0.0,1,68.92911529541016,176.47122192382812
170000.0,8986.779,98.3,1,41.18063354492188,16.895328521728516
180000.0,9537.45,100.0,1,48.07981491088867,203.47271728515625
190000.0,10097.777,196.8,1,241.2451629638672,246.38917541503903
200000.0,10599.727,0.7,1,152.16453552246094,111.31098175048828
210000.0,11102.489,192.6,1,120.06877899169922,376.8508911132813
220000.0,11650.932,0.0,1,74.60770416259766,252.0579833984375
230000.0,12133.449,1.5,1,93.88004302978516,180.7608184814453
240000.0,12628.532,0.0,1,44.27544784545898,63.01583862304688
250000.0,13155.833000000002,200.0,1,41.5283203125,42.08842468261719
260000.0,13654.646000000002,97.8,1,59.20136642456055,183.71990966796875
270000.0,14165.481,0.0,1,156.01072692871094,989.7407836914062
280000.0,14676.775,0.0,1,135.4186248779297,90.93447875976562
290000.0,15199.172,100.2,1,122.4596710205078,159.77658081054688
300000.0,15663.352000000003,100.0,1,173.2954559326172,91.8969268798828
310000.0,16127.848999999998,100.0,1,149.5789031982422,25.27614402770996
320000.0,16614.533,0.0,1,209.0035858154297,15.798504829406738
