step,time,reward,seed,critic_loss,actor_grad_norm
0.0,3.5714276,-42.7176149,2,,
5000.0,264.70554,-214.70401299999997,2,92.8931655883789,5.886798858642578
10000.0,621.9744,662.960048,2,34.1175651550293,12.696380615234377
20000.0,1632.1001,124.59772000000001,2,147.8199005126953,66.68668365478516
30000.0,2772.9858,2625.578235,2,736.5123901367188,40.06978225708008
40000.0,3928.7267999999995,2179.8711807,2,1679.7957763671875,43.456764221191406
50000.0,5167.9893,4015.80727,2,532.0570678710938,81.48030853271484
60000.0,6326.5547,3503.6010340000003,2,1233.0421142578125,80.73346710205078
70000.0,7585.589,5277.0075400000005,2,1685.0208740234375,101.33705139160156
80000.0,8776.271,4540.88482,2,1113.1246337890625,49.55576705932617
90000.0,9837.933,4779.355724999999,2,961.724609375,60.96944427490234
100000.0,10789.693,5410.11524,2,448.4269104003906,51.68739318847656
110000.0,11684.311,3889.400982,2,736.5109252929688,137.43557739257812
120000.0,12677.324,5470.929279999999,2,683.0191650390625,135.1063690185547
130000.0,13696.604499999998,4962.6774080000005,2,511.49462890625,56.924896240234375
140000.0,14510.693,4549.045840000001,2,956.6713256835938,162.7252197265625
150000.0,15377.448999999999,5055.139005999999,2,3581.26953125,130.8350372314453
160000.0,16176.666000000001,5771.84429,2,338.2684936523437,59.3101921081543
170000.0,16993.057,1552.6650180000001,2,1307.937744140625,157.64805603027344
180000.0,17706.16,5962.65883,2,295.7569885253906,56.56845474243164
190000.0,18471.84,5870.51457,2,264.88629150390625,68.39692687988281
200000.0,19171.338,4312.734549999999,2,294.9388122558594,51.941890716552734
210000.0,19875.188,6386.22995,2,1113.1383056640625,72.11819458007812
220000.0,20588.527,6808.46584,2,674.6332397460938,60.79289245605469
230000.0,21301.457,4518.06992,2,1709.3128662109375,83.93299102783203
240000.0,21985.783,6569.192669999999,2,1999.0535888671875,67.32261657714844
250000.0,22682.129,5380.65756,2,666.6602783203125,60.54290390014648
260000.0,23384.92,6920.14231,2,600.3524780273438,91.72502899169922
270000.0,24082.56,7099.446760000001,2,205.9097137451172,35.157684326171875
280000.0,24779.096,7054.84262,2,577.8638916015625,53.62278747558594
290000.0,25465.324,6964.6733,2,356.7825927734375,54.36716079711914
300000.0,26159.006,6905.08167,2,182.8365478515625,54.36249542236328
310000.0,26808.396,6414.4705,2,782.5106201171875,153.127197265625
320000.0,27471.863,6967.257970000001,2,1313.795654296875,82.97881317138672
330000.0,28117.941,6566.29019,2,372.2203369140625,45.30226135253906
340000.0,28808.27,5650.548490200001,2,313.0888366699219,74.2188720703125
350000.0,29452.435999999998,6700.053003999999,2,181.6282501220703,78.97969055175781
360000.0,30100.256,7194.92503,2,454.2323303222656,91.64666748046876
370000.0,30757.559,6939.104120000001,2,326.0201110839844,57.18686676025391
380000.0,31349.729,6779.76551,2,437.8238220214844,72.51616668701172
390000.0,31996.973000000005,7135.966460000001,2,1859.2213134765625,133.29347229003906
400000.0,32589.234000000004,7172.05809,2,182.1751251220703,85.46269226074219
410000.0,33193.54,6512.38096,2,193.14979553222656,82.11457061767578
420000.0,33830.535,7303.046799999999,2,619.7332153320312,174.98915100097656
430000.0,34462.367,7396.40199,2,149.3878173828125,38.54312515258789
440000.0,35090.734,7197.095429999999,2,217.2637939453125,35.72249221801758
450000.0,35744.418,6983.0891,2,452.3543090820313,68.42525482177734
460000.0,36350.234,7564.91449,2,893.7017822265625,90.4127197265625
470000.0,36993.316,5795.774055,2,193.5334930419922,50.52260208129883
480000.0,37582.477,6526.198944,2,197.12828063964844,72.72482299804688
490000.0,38177.5,7404.84223,2,2815.75390625,102.01171112060548
500000.0,38825.21,6489.8229200000005,2,234.50267028808597,48.54689407348633
0.0,3.5714276,-23.345313519999998,1,,
5000.0,264.70554,459.18052959999994,1,86.51605987548828,8.892073631286621
10000.0,621.9744,-68.23348925,1,45.94792175292969,19.846548080444336
20000.0,1632.1001,408.7729115,1,280.2480163574219,47.54330062866211
30000.0,2772.9858,1435.543796,1,513.0369262695312,57.90185546875
40000.0,3928.7267999999995,1165.710804,1,1319.2952880859375,57.50830078125
50000.0,5167.9893,4490.52725,1,1275.9339599609375,68.82234191894531
60000.0,6326.5547,4514.42532,1,2135.4765625,71.9512710571289
70000.0,7585.589,3987.809274,1,374.4649353027344,58.35523223876953
80000.0,8776.271,5337.504370000001,1,1165.4476318359375,91.04499053955078
90000.0,9837.933,4242.220985,1,1159.9183349609375,97.1233367919922
100000.0,10789.693,4092.5786727699997,1,1758.7308349609375,54.76991653442383
110000.0,11684.311,5044.21249,1,1576.1988525390625,59.99747085571289
120000.0,12677.324,5138.70503,1,537.04833984375,47.72211456298828
130000.0,13696.604499999998,6143.03038,1,545.82861328125,46.92538833618164
140000.0,14510.693,5407.67757,1,4645.7900390625,57.091827392578125
150000.0,15377.448999999999,5221.99687,1,1055.6583251953125,58.85515975952149
160000.0,16176.666000000001,6861.71529,1,184.91603088378903,46.7293586730957
170000.0,16993.057,6241.99594,1,153.5041961669922,45.72444152832031
180000.0,17706.16,5616.3214,1,2291.80224609375,143.11544799804688
190000.0,18471.84,7035.18043,1,478.976806640625,51.87363815307617
200000.0,19171.338,5867.845697,1,222.96617126464844,57.09480285644531
210000.0,19875.188,5875.9223853,1,278.69635009765625,41.74626922607422
220000.0,20588.527,7188.309940000001,1,772.8400268554688,64.61563873291016
230000.0,21301.457,6539.262148,1,369.6254577636719,75.23883819580078
240000.0,21985.783,7124.42629,1,273.1199645996094,44.65234375
250000.0,22682.129,7429.24105,1,488.901123046875,93.81599426269533
260000.0,23384.92,7416.529850000001,1,364.2932739257813,48.23903274536133
270000.0,24082.56,6686.307459999999,1,404.4993286132813,67.3907470703125
280000.0,24779.096,6111.756005,1,598.9638671875,64.58363342285156
290000.0,25465.324,6690.53113,1,2655.122802734375,53.56564712524414
300000.0,26159.006,5838.7733,1,222.30615234375,63.37466049194336
310000.0,26808.396,6964.62209,1,402.4246520996094,76.28145599365234
320000.0,27471.863,6532.4867171999995,1,149.38442993164062,43.62929534912109
330000.0,28117.941,5918.0851878,1,2601.610595703125,143.50265502929688
340000.0,28808.27,7225.11914,1,1622.8446044921875,311.0859375
350000.0,29452.435999999998,7518.420840000001,1,276.1791687011719,89.45296478271484
360000.0,30100.256,7398.16461,1,266.1634216308594,45.59487533569336
370000.0,30757.559,7493.68265,1,604.5533447265625,78.56849670410156
380000.0,31349.729,7365.78282,1,1699.257080078125,42.60624694824219
390000.0,31996.973000000005,5950.44527466,1,2984.50537109375,36.85239410400391
400000.0,32589.234000000004,7394.63569,1,881.7589721679688,158.1857147216797
410000.0,33193.54,6691.2593357999995,1,131.35992431640625,54.1298942565918
420000.0,33830.535,7678.97155,1,173.0674285888672,91.55333709716795
430000.0,34462.367,7589.352400000001,1,215.5604553222656,125.8375473022461
440000.0,35090.734,7338.8229200000005,1,300.8553466796875,53.545677185058594
450000.0,35744.418,7692.36735,1,139.5386962890625,63.25920104980469
460000.0,36350.234,7581.31851,1,1370.7841796875,52.25643539428711
470000.0,36993.316,6302.590767,1,219.5315399169922,63.61055755615234
480000.0,37582.477,7261.643180000001,1,329.3636169433594,135.6844940185547
490000.0,38177.5,6953.73524,1,309.844482421875,63.19222640991211
500000.0,38825.21,6197.0988,1,186.2987060546875,52.653297424316406
0.0,3.5714276,-24.180182846,0,,
5000.0,264.70554,-454.20807064999997,0,78.8452377319336,6.521676540374756
10000.0,621.9744,-757.5797736000001,0,122.0127944946289,23.60757827758789
20000.0,1632.1001,-156.6505703,0,394.5533447265625,45.68808364868164
30000.0,2772.9858,1762.746547,0,1308.0888671875,144.88404846191406
40000.0,3928.7267999999995,3925.1184399999997,0,1021.6199340820312,90.68742370605467
50000.0,5167.9893,3368.1941939999997,0,1161.1962890625,58.44388198852539
60000.0,6326.5547,3801.341898,0,734.869384765625,82.06385803222656
70000.0,7585.589,4759.1609499999995,0,481.0916137695313,67.39818572998047
80000.0,8776.271,5034.34987,0,873.11767578125,86.01428985595703
90000.0,9837.933,6240.06657,0,1215.541015625,51.65401077270508
100000.0,10789.693,5761.98873,0,1887.8062744140625,51.077911376953125
110000.0,11684.311,5670.997901000001,0,590.8889770507812,123.10051727294922
120000.0,12677.324,5948.98732,0,711.7492065429688,65.8115005493164
130000.0,13696.604499999998,6166.26005,0,1525.718017578125,197.76205444335935
140000.0,14510.693,5203.24400403,0,591.65087890625,60.89348983764648
150000.0,15377.448999999999,6486.49652,0,454.7799987792969,37.89972686767578
160000.0,16176.666000000001,5562.7399700000005,0,543.1498413085938,65.71853637695312
170000.0,16993.057,5871.19354,0,2485.360107421875,64.8211441040039
180000.0,17706.16,6602.97729,0,2129.519775390625,54.30329895019531
190000.0,18471.84,6119.124463,0,475.2350769042969,65.7925033569336
200000.0,19171.338,6193.07727,0,1202.5057373046875,99.69133758544922
210000.0,19875.188,7027.53764,0,3152.536865234375,64.47928619384766
