step,time,reward,seed,critic_loss
0.0,2.4586895,2.691244,1,
5000.0,47.695637,2.95933343,1,0.0156633164733648
10000.0,94.207016,4.6230772,1,1.0797663927078247
20000.0,198.13301,44.26506915,1,0.3681982159614563
30000.0,370.71234,259.434553,1,8.758776664733887
40000.0,584.3834,375.22709100000003,1,29.800161361694336
50000.0,859.58575,334.97178199999996,1,21.30951499938965
60000.0,1169.7245,444.199244,1,28.1418514251709
70000.0,1397.7169,534.193761,1,19.282520294189453
80000.0,1525.4553,601.107982,1,25.9068660736084
90000.0,1765.1169999999997,825.8142459999999,1,33.00584030151367
100000.0,1948.8411,904.705925,1,49.27719497680664
110000.0,2285.588,843.94111,1,29.39952087402344
120000.0,2646.2737,937.35412,1,34.96449661254883
130000.0,3011.483,927.6150799999999,1,40.01212310791016
140000.0,3353.513,800.946978,1,44.4459342956543
150000.0,3595.2354,832.894929,1,48.44219970703125
160000.0,3868.0383,833.842628,1,35.872093200683594
170000.0,4222.739,940.247189,1,34.30608367919922
180000.0,4472.4976,839.5369979999999,1,48.412410736083984
190000.0,4730.867,843.9832829999999,1,27.39253044128418
200000.0,5011.5107,758.273218,1,29.167621612548828
210000.0,5332.5635,950.204445,1,34.82148361206055
220000.0,5643.6875,939.139794,1,24.45656967163086
230000.0,5929.6567,936.8130580000001,1,37.05332565307617
240000.0,6249.867,851.3912560000001,1,26.792102813720703
250000.0,6558.6396,939.870244,1,17.072647094726562
260000.0,6863.062,951.715263,1,10.339188575744627
270000.0,7104.820300000001,940.1330350000001,1,18.75556755065918
280000.0,7367.9683,932.076728,1,13.040068626403809
290000.0,7585.1367,950.599242,1,17.550010681152344
300000.0,7830.728,850.7181370000001,1,21.155555725097656
310000.0,8053.0996,932.422331,1,14.696290969848633
320000.0,8274.976,947.418636,1,12.801376342773438
330000.0,8495.979,931.8429049999999,1,16.220142364501953
340000.0,8694.377,923.521409,1,18.230396270751957
350000.0,8892.395,955.3756820000001,1,7.219413280487059
360000.0,9112.839,954.632065,1,9.805747985839844
370000.0,9310.317,941.28817,1,11.447617530822754
380000.0,9484.704,951.2337670000001,1,9.560823440551758
390000.0,9686.114,863.158154,1,11.108587265014648
400000.0,9839.963,749.0976469999999,1,9.628517150878906
410000.0,10014.619,943.489121,1,5.374263763427734
420000.0,10188.989,936.1281839999999,1,8.367934226989746
430000.0,10339.738,952.1011570000001,1,15.73168659210205
440000.0,10490.836,946.7885,1,8.088047981262207
450000.0,10664.504,753.6960740000001,1,16.181583404541016
460000.0,10815.378,943.4204569999999,1,15.791333198547363
470000.0,10992.371,960.212469,1,9.731776237487791
480000.0,11143.862,952.183396,1,11.594290733337402
