step,time,reward,seed,critic_loss
0.0,6.0199075,4.40567229,3,
5000.0,95.36515,5.45102026,3,0.0173726044595241
10000.0,189.65085,5.982318936,3,0.0153705151751637
20000.0,424.52094,4.946065164,3,0.0005739260814152
30000.0,899.0143,5.39309754,3,0.0032079995144158
40000.0,1532.6609,7.31352993,3,0.0331726446747779
50000.0,2177.6565,7.381909070000001,3,0.1602859497070312
60000.0,2874.0383,79.5869514,3,5.236982345581055
70000.0,3718.5999,166.169658,3,7.545103549957275
80000.0,4631.9487,212.411384,3,5.9998297691345215
90000.0,5568.2217,226.221343,3,7.420308113098144
100000.0,6462.7197,224.55147200000002,3,8.147148132324219
110000.0,7466.3726,230.6977833,3,7.1490631103515625
120000.0,8432.466,255.114685,3,9.23764991760254
130000.0,9476.602,281.5706,3,8.972250938415527
140000.0,10479.741,273.18838500000004,3,9.367640495300291
150000.0,11341.958,299.551395,3,9.32237148284912
160000.0,12274.099,300.701388,3,10.881789207458496
170000.0,13014.959,315.067198,3,8.892491340637207
180000.0,13617.505,287.880939,3,9.701471328735352
190000.0,14496.573999999999,313.590081,3,9.10025691986084
200000.0,15407.344999999998,356.77921299999997,3,10.344736099243164
210000.0,16066.092999999999,374.13475600000004,3,10.588824272155762
220000.0,16727.344,372.687142,3,9.068235397338867
230000.0,17317.41,409.879323,3,10.546863555908203
240000.0,17760.846,384.708432,3,9.66872215270996
250000.0,18365.045,403.61168200000003,3,10.73139190673828
260000.0,18810.55,402.316321,3,9.278132438659668
270000.0,19257.598,390.116293,3,10.649930000305176
280000.0,19785.22,400.46608299999997,3,8.901041984558105
290000.0,20233.615,415.68383800000004,3,9.716333389282228
300000.0,20667.895,399.572713,3,10.438138961791992
310000.0,21081.436,422.073502,3,9.834086418151855
320000.0,21492.783,393.445037,3,9.083696365356444
330000.0,21921.877,397.679668,3,9.103434562683104
340000.0,22335.062,434.169135,3,10.0081787109375
350000.0,22686.854,410.90303000000006,3,9.2493257522583
360000.0,23100.793,416.20621,3,9.035783767700195
370000.0,23518.814,436.476358,3,10.455174446105955
380000.0,23930.871,430.2267,3,9.45536994934082
390000.0,24327.623,430.41679400000004,3,11.024001121520996
400000.0,24659.305,409.388104,3,10.985596656799316
410000.0,25084.703,438.670456,3,11.32327365875244
420000.0,25436.916,461.31283199999996,3,14.097381591796877
430000.0,25855.8,451.63745600000004,3,11.563127517700195
440000.0,26262.744,450.665854,3,11.806384086608888
450000.0,26620.783000000003,448.51381000000003,3,10.394057273864746
460000.0,27007.867,482.88675,3,11.306517601013184
470000.0,27345.635,461.48340900000005,3,10.534622192382812
480000.0,27735.002,469.088951,3,11.45142936706543
490000.0,28043.363,471.50271499999997,3,10.88162899017334
500000.0,28429.890000000003,444.39019099999996,3,11.169824600219728
0.0,5.9709272,4.766218266,7,
5000.0,158.31322,3.4097040630000004,7,0.0186378937214612
10000.0,293.70352,4.180343896,7,0.0126559035852551
20000.0,651.6408,4.370003941,7,0.000671770714689
30000.0,1380.7056,6.38341284,7,0.0058382819406688
40000.0,2282.7874,6.247736720000001,7,0.101711593568325
50000.0,3149.197,7.071697330000001,7,0.2196281999349594
60000.0,4080.7172999999993,6.581303320000001,7,0.4062684178352356
70000.0,5178.6987,12.0050724,7,0.6855830550193787
80000.0,6236.417,36.0891979,7,0.9085394144058228
90000.0,7390.8765,140.8975962,7,5.584945201873779
100000.0,8492.816,191.914997,7,7.788032531738281
110000.0,9710.557,269.137894,7,6.4643988609313965
120000.0,10964.578,284.745402,7,7.550880432128906
130000.0,12232.289,317.306418,7,7.972320556640625
140000.0,13436.146000000002,344.84621000000004,7,8.731389999389648
150000.0,14657.634,328.709085,7,6.9937744140625
160000.0,15823.234,387.509013,7,6.154055118560791
170000.0,16877.855,376.156712,7,7.024201393127441
180000.0,17874.045,414.575892,7,6.902212619781494
190000.0,18840.867,429.70958200000007,7,7.478325843811035
200000.0,19705.094,400.736277,7,8.28336238861084
210000.0,20665.2,440.367401,7,7.841638088226318
220000.0,21419.824,438.239469,7,6.95650053024292
230000.0,22117.555,450.855613,7,7.850300788879394
240000.0,22713.68,460.05929299999997,7,8.359319686889648
250000.0,23327.217,428.608441,7,9.158061027526855
260000.0,23899.607,451.607296,7,9.785074234008787
270000.0,24410.09,485.77407400000004,7,7.710720062255859
280000.0,24981.314,463.117783,7,7.458299160003662
290000.0,25448.021,497.82264699999996,7,6.699434757232666
300000.0,25931.926,491.22040699999997,7,8.998862266540527
310000.0,26398.723000000005,491.74974299999997,7,10.0606050491333
320000.0,26791.354,483.645168,7,8.789884567260742
330000.0,27301.015999999996,506.836802,7,7.436005592346191
340000.0,27682.120000000003,468.149089,7,9.026466369628906
350000.0,28147.55,485.52560000000005,7,7.747517585754394
360000.0,28597.48,488.67422500000004,7,9.763859748840332
370000.0,29063.830000000005,521.259198,7,8.04826545715332
380000.0,29518.643,483.07529800000003,7,8.56434154510498
390000.0,29911.477000000003,492.131579,7,6.280825138092041
400000.0,30380.457000000002,519.293717,7,9.145906448364258
410000.0,30768.979,488.391602,7,8.729710578918457
420000.0,31227.419999999995,496.75974699999995,7,9.201556205749512
430000.0,31671.515999999996,474.06761100000006,7,8.290250778198242
440000.0,32065.522999999997,492.47526200000004,7,8.080653190612793
450000.0,32459.809,467.90496999999993,7,7.380624294281006
