step,time,reward,seed,critic_loss
0,1.7181627750396729,204.16738673628876,5,
25135,1264.8847584724426,740.2486638319733,5,1.6221433877944946
50372,2722.2787148952484,3176.259968585452,5,8.649917602539062
75540,4171.112885475159,1834.272231470275,5,9.657666206359863
100693,5625.529692649841,3539.160282606298,5,5.710264205932617
126380,7111.6830859184265,3526.500844312938,5,4.469555854797363
151602,8573.656613111496,3399.8016278964,5,4.061883926391602
176645,10022.823130607603,1734.053659876754,5,2.530791759490967
202225,11509.855300664902,3631.862967287022,5,2.886545419692993
227233,12961.189990520475,3686.9549926505433,5,4.042485237121582
252250,14415.782134771349,3720.485750811669,5,3.137897729873657
277628,15890.444695472715,3743.123332685424,5,5.060701370239258
303086,17369.58367037773,3692.4611936152382,5,2.6169657707214355
328409,18841.865051984787,3561.9183704621328,5,2.743112087249756
354230,20340.17387366295,2704.02129390734,5,1.780880331993103
379461,21810.181639432907,3872.799169117293,5,2.2460122108459477
404462,23259.086643457413,1967.716891825888,5,2.62994647026062
429589,24716.375403165817,1899.678877169296,5,2.1431994438171387
455123,26015.868519067764,1384.4684774179482,5,5.509889602661133
480916,27173.002589464188,3952.738086983513,5,3.0726420879364014
500000,28031.107515096664,3987.474407799484,5,
0,0.9006471633911133,85.03059675011515,9,
25091,1492.7413692474363,427.8651500481223,9,1.3873469829559326
50382,3181.9598031044006,1509.1315262222863,9,15.121170997619627
75682,4919.810668706894,3273.180958350899,9,7.829035758972168
101657,6682.361774921417,3313.788113537943,9,6.41841983795166
126657,8403.738818645477,3436.807154638253,9,4.357726097106934
152331,10123.935730457306,3527.952416497418,9,5.911320686340332
177331,11822.153920173643,3548.1617700432703,9,2.365194797515869
202864,13554.79060935974,3554.7462759752066,9,1.4723060131072998
228373,15288.54338145256,3558.2397307657666,9,1.426729679107666
253373,16983.987912893295,3576.578261080895,9,8.349193572998047
279010,18724.206583976746,3585.901008624316,9,2.831349849700928
304206,20431.341801404957,3605.735260872446,9,1.4542945623397827
329592,22158.060839176174,3599.872156470387,9,1.1796681880950928
355164,23893.41816806793,3621.047130720077,9,3.601564407348633
381143,25656.85812067985,3659.295514643928,9,3.295658588409424
406762,27395.36722445488,3689.138051032789,9,0.9471880793571472
432205,29121.61866736412,3727.8233283551576,9,1.3611615896224976
457852,30857.653462171555,3720.968533922228,9,2.6973631381988525
483619,32600.11076569557,3710.978119847327,9,1.5273220539093018
500000,33705.72274899483,3384.380469358349,9,
0,0.471567153930664,40.34868719175694,7,
25087,1424.0337908267977,559.3572798867283,7,1.7978124618530271
50301,3056.9746470451355,3225.151352188561,7,11.439974784851074
75885,4715.875529050827,3448.253445962131,7,8.843204498291016
101249,6334.539184808731,3473.267239982997,7,40.10645294189453
126411,7983.5536098480225,3480.0423011502003,7,4.825119018554688
152155,9632.33905673027,3497.915421305148,7,6.261528968811035
177489,11276.7000541687,3484.760460770392,7,5.123126983642578
203000,12932.916412115095,3520.1005885000804,7,3.578086853027344
228844,14615.289772033691,3550.895004176503,7,2.075070142745972
253935,16198.76901936531,2040.2457717574143,7,1.758131980895996
279210,17484.338344335556,3582.4408406997527,7,3.8180689811706543
304533,18775.3364379406,3596.3477279706995,7,2.9533560276031494
330422,20091.99963736534,3621.69727427644,7,2.065202474594116
355903,21388.650883436203,3639.3621870492816,7,12.518596649169922
381107,22670.91498613357,3618.69423163242,7,3.5925095081329346
406717,23964.954637765884,3631.666051180489,7,2.5524401664733887
432224,25255.475759983063,3719.6984016438646,7,1.9707107543945312
457551,26537.326840400696,3683.013650019581,7,4.848994255065918
482834,27879.794512033463,3168.026850097211,7,1.7520575523376465
500000,28835.421847343445,3705.4628718479967,7,
0,0.9885492324829102,81.3168124625638,6,
25116,1265.2739787101746,644.1108459418008,6,1.7728506326675415
50537,2736.683344602585,3106.6893748293564,6,7.053534030914307
75715,4198.438097000122,3148.78689045088,6,12.03715991973877
100857,5653.688980102539,3229.4419018685808,6,16.67060089111328
