step,time,reward,seed,critic_loss
0.0,1.8027921,0.16177313340000005,0,
5000.0,109.33698,565.2288183,0,30.72541618347168
10000.0,258.7763,249.46518799999998,0,261.1364440917969
20000.0,673.83264,626.146206,0,122.47601318359376
30000.0,1118.7671,1341.568296,0,420.5721740722656
40000.0,1578.6428,3315.4439899999998,0,809.5111694335938
50000.0,1928.5387000000003,4278.154,0,1501.0072021484375
60000.0,2297.4124,4640.40838,0,486.7129821777344
70000.0,2674.2344,5099.86274,0,439.9734497070313
80000.0,3026.4512,3099.8004,0,938.9682006835938
90000.0,3338.827,5240.4617100000005,0,528.4760131835938
100000.0,3670.458,5249.90885,0,1264.0435791015625
110000.0,3973.0735,4615.0684200000005,0,526.1557006835938
120000.0,4283.2607,4182.194219999999,0,417.8112487792969
130000.0,4609.943,5624.42442,0,569.4886474609375
140000.0,4923.527,5700.8745499999995,0,607.2492065429688
150000.0,5218.541,5755.408509999999,0,409.3975524902344
160000.0,5537.66,5148.39047,0,607.5987548828125
170000.0,5832.0317,5003.5811300000005,0,859.45849609375
180000.0,6101.702,4187.27412,0,320.7235412597656
190000.0,6369.4824,1893.9718400000002,0,920.521484375
200000.0,6663.6562,5911.42309,0,950.9237670898438
210000.0,6933.74,3909.32599,0,2101.591552734375
220000.0,7227.4277,5025.96018,0,1649.5465087890625
230000.0,7496.977499999999,3202.5067200000003,0,1118.2923583984375
240000.0,7767.411999999999,5952.94542,0,894.4089965820312
250000.0,8038.044400000001,6578.53045,0,1193.302978515625
260000.0,8308.132,5894.3246,0,7652.09326171875
270000.0,8585.949,7165.60765,0,3357.763427734375
280000.0,8854.242,5987.94933,0,652.955810546875
290000.0,9123.096,7999.6156900000005,0,2858.1552734375
300000.0,9367.406,8068.49401,0,3954.75244140625
310000.0,9633.944,6135.219286,0,1183.576416015625
320000.0,9902.769,3365.9870600000004,0,2757.072265625
330000.0,10165.427,4344.51484,0,1644.2015380859375
340000.0,10408.876,6025.2493,0,893.4509887695312
350000.0,10676.679,7861.5905920000005,0,1734.1121826171875
360000.0,10945.0205,8239.39225,0,2105.876953125
370000.0,11188.943,8129.73937,0,2217.922607421875
380000.0,11456.959,9052.139,0,2096.095458984375
390000.0,11723.726,9123.487299999999,0,2831.718505859375
400000.0,11966.045,9092.6862,0,3642.219482421875
410000.0,12208.214,8975.6158,0,4642.36083984375
420000.0,12474.374,8976.4803,0,2039.9873046875
430000.0,12717.308,9223.5826,0,2727.565673828125
440000.0,12960.005,9184.366899999999,0,1383.0849609375
450000.0,13227.136000000002,9283.0769,0,4334.87744140625
460000.0,13469.958999999999,9018.5136,0,2949.09716796875
470000.0,13712.950999999997,9037.7902,0,1833.6011962890625
480000.0,13980.121,9011.3793,0,3055.147216796875
490000.0,14222.34,9284.6564,0,4492.71728515625
500000.0,14465.059,9150.7579,0,3884.002685546875
0.0,1.8027921,1.587884577,5,
5000.0,109.33698,33.6674047,5,293.0307312011719
10000.0,258.7763,287.898308,5,159.90879821777344
20000.0,673.83264,2425.71434,5,264.0314636230469
30000.0,1118.7671,474.572189,5,4503.63232421875
40000.0,1578.6428,4588.368804,5,309.95245361328125
50000.0,1928.5387000000003,5021.41711,5,530.9801025390625
60000.0,2297.4124,5219.51106,5,243.75613403320312
70000.0,2674.2344,5767.91374,5,1065.610595703125
80000.0,3026.4512,6128.876,5,864.0798950195312
90000.0,3338.827,420.781639,5,260.5945739746094
100000.0,3670.458,6953.4494,5,327.5508117675781
110000.0,3973.0735,4721.42962,5,1078.6893310546875
120000.0,4283.2607,7322.30101,5,373.78369140625
130000.0,4609.943,6279.8672,5,482.7455139160156
140000.0,4923.527,5529.01924,5,423.201904296875
150000.0,5218.541,7842.16602,5,362.6261901855469
160000.0,5537.66,8123.45872,5,259.9902648925781
170000.0,5832.0317,1644.259217,5,556.8272705078125
180000.0,6101.702,7976.899369999999,5,590.1871948242188
190000.0,6369.4824,7938.21867,5,325.6296081542969
200000.0,6663.6562,8370.2428,5,778.4324340820312
210000.0,6933.74,8077.23535,5,1226.8792724609375
220000.0,7227.4277,8146.677000000001,5,1081.5159912109375
230000.0,7496.977499999999,7655.58205,5,393.3905944824219
240000.0,7767.411999999999,8142.949889999999,5,670.150390625
250000.0,8038.044400000001,8371.9782,5,201.68609619140625
260000.0,8308.132,7941.2856,5,558.42822265625
270000.0,8585.949,8237.3284,5,738.3676147460938
280000.0,8854.242,8433.733199999999,5,435.0864868164063
290000.0,9123.096,8577.3366,5,233.31260681152344
300000.0,9367.406,8464.3046,5,532.3278198242188
310000.0,9633.944,8461.66285,5,211.14439392089844
320000.0,9902.769,8382.274000000001,5,704.744140625
330000.0,10165.427,8397.6552,5,644.1904296875
340000.0,10408.876,8656.5064,5,521.0022583007812
350000.0,10676.679,8391.7496,5,474.941650390625
360000.0,10945.0205,8881.25595,5,176.6710662841797
370000.0,11188.943,8483.4472,5,285.3631286621094
380000.0,11456.959,8651.22455,5,432.641845703125
390000.0,11723.726,8770.3177,5,344.7712097167969
400000.0,11966.045,8752.22185,5,1084.611328125
410000.0,12208.214,8922.46055,5,622.92626953125
420000.0,12474.374,8943.86635,5,639.5946655273438
430000.0,12717.308,8908.014899999998,5,578.2379150390625
440000.0,12960.005,8984.268399999999,5,271.0582580566406
450000.0,13227.136000000002,8945.34225,5,840.7393798828125
460000.0,13469.958999999999,8435.308,5,1056.0960693359375
470000.0,13712.950999999997,9112.3914,5,191.7304534912109
480000.0,13980.121,6873.9097600000005,5,636.5626831054688
490000.0,14222.34,7418.799054,5,685.2527465820312
