step,time,reward,seed
0.0,0.0,10.90365056,0.0
6019.0,200.48065733909607,34.005250803837896,0.0
7019.0,466.0494863986969,50.17195019406037,0.0
8019.0,738.8654823303223,57.83459909713861,0.0
9019.0,999.9232866764067,81.99844228353689,0.0
10019.0,1262.0762021541595,92.63445160532456,0.0
11019.0,1517.228987455368,109.15787137056549,0.0
12019.0,1771.4660651683807,123.96163509022938,0.0
13019.0,2027.993266105652,133.9789344611562,0.0
14019.0,2281.5398252010345,159.20263366164016,0.0
15019.0,2537.2728350162506,154.96107595403862,0.0
16018.999999999998,2791.199528694153,162.3317362322311,0.0
17019.0,3045.4304180145264,192.00205519536183,0.0
18019.0,3314.5266313552856,182.80066364946464,0.0
19019.0,3579.4725728034973,210.69785560634722,0.0
20019.0,3840.385947704315,216.29162488343314,0.0
21019.0,4105.849365234375,219.7165204237566,0.0
22019.0,4366.7443470954895,227.9299377177598,0.0
23019.0,4640.103399515152,236.6715630711575,0.0
24019.0,4911.1982707977295,266.2979300168475,0.0
25019.0,5179.529348611832,284.8048309779835,0.0
26019.0,5456.08434009552,315.5738723360291,0.0
27019.0,5721.022627830505,363.432324606258,0.0
28019.0,5991.367886304855,396.7833256253367,0.0
29019.0,6258.920590400696,445.5289042792058,0.0
30019.0,6528.362854480743,450.40143640567317,0.0
31019.0,6801.323935031891,479.67740012837135,0.0
32019.0,7078.893577098846,516.0581978847663,0.0
33019.0,7339.789878845215,550.4792682511006,0.0
34019.0,7609.100254297256,548.7761064986449,0.0
35019.0,7886.051186084747,562.5400102608311,0.0
36019.0,8167.416729688644,543.6615748422943,0.0
37019.0,8447.250089168549,520.3623513444235,0.0
38019.0,8714.908550262451,455.7278777104562,0.0
39019.0,9005.41358923912,408.4080855251345,0.0
40019.0,9284.07399725914,410.59111990173955,0.0
41019.0,9556.303320407867,421.4276831464032,0.0
42019.0,9832.018550157549,423.6424949189843,0.0
43019.0,10110.23529291153,397.6984067247528,0.0
44019.0,10393.976437330246,375.62587830838845,0.0
45019.0,10692.251999616625,363.24598064678696,0.0
46019.0,10969.726615667343,339.38062431483775,0.0
47019.0,11258.899295330048,351.7643190133517,0.0
48019.0,11540.48473739624,382.06451410851173,0.0
49019.0,11823.854428052902,478.77984397877526,0.0
50019.0,12112.49666261673,571.5496181019473,0.0
51019.0,12387.750225782394,613.4467598905069,0.0
52019.0,12683.8894572258,685.1513396082323,0.0
53019.0,12973.320732831957,701.7165953763063,0.0
54019.0,13260.947841882706,762.0461768919163,0.0
55019.0,13553.565115690231,814.320526010413,0.0
56019.0,13833.763100385666,948.0319300788176,0.0
57019.0,14117.221252679825,1045.1103975820754,0.0
58019.0,14397.99698328972,1141.2883169084487,0.0
59019.0,14682.065036296844,1235.436854220805,0.0
60019.0,14975.385012865068,1359.2655742262857,0.0
61019.0,15262.23809671402,1520.63859516337,0.0
62019.0,15538.116970062256,1654.3379782739098,0.0
63019.0,15820.377409219742,1755.741076553621,0.0
64019.00000000001,16113.817755699158,1827.5151193953131,0.0
65019.00000000001,16406.626836061478,1970.456619157826,0.0
66019.0,16693.188512325287,2036.2985945051346,0.0
67019.0,16977.584072351456,2051.183147791731,0.0
68019.0,17275.012308835983,2183.3791428617537,0.0
69019.0,17582.5981361866,2306.565098511156,0.0
70019.0,17870.199963092804,2331.0249679131466,0.0
71019.0,18145.1735560894,2334.387282404819,0.0
72019.0,18430.11852741241,2208.5670377044,0.0
73019.0,18713.64709568024,2091.7834062165257,0.0
74019.0,19017.776547431946,2035.3649317612771,0.0
75019.0,19323.84467315674,2126.770785629879,0.0
76019.0,19618.867753744125,2193.6897462361817,0.0
77019.0,19917.27548098564,2334.5411698747344,0.0
78019.0,20215.201409339905,2464.36864994966,0.0
79019.0,20509.60446357727,2383.419276901041,0.0
80019.0,20802.697828292847,2301.11498035607,0.0
81019.0,21114.14218854904,2420.7296772668656,0.0
82019.0,21427.143585681915,2508.6737981560545,0.0
83019.0,21732.612361192703,2541.77501750795,0.0
84019.0,22027.354682922363,2614.074675027694,0.0
85019.0,22320.409821748734,2601.9772209898238,0.0
