step,time,reward,seed
0.0,0.0,-286.396302,0.0
5911.330049261083,63.46230912208557,348.86238877115807,0.0
6896.55172413793,134.92465353012085,545.658340287579,0.0
7881.773399014778,206.97093033790588,706.6281167874304,0.0
8866.995073891627,278.73517751693726,927.8483387004071,0.0
9852.216748768473,350.90536308288574,1182.031584137382,0.0
10837.43842364532,423.1721088886261,1453.1394726140197,0.0
11822.660098522167,495.66685032844543,1713.177177490526,0.0
12807.881773399014,568.6165235042572,2060.1487256439345,0.0
13793.10344827586,641.6573193073273,2307.9802934604404,0.0
14778.32512315271,715.2238492965698,2521.4077564121244,0.0
15763.546798029556,788.743057012558,2583.6539314945508,0.0
16748.768472906406,862.2317478656769,2778.7316225067934,0.0
17733.990147783254,936.0844876766204,2973.94620141979,0.0
18719.2118226601,1011.188329935074,3190.7692064007406,0.0
19704.433497536946,1086.0417363643646,3405.6932860143334,0.0
20689.655172413793,1160.9940116405487,3456.2252099293937,0.0
21674.87684729064,1235.6376554965973,3444.8307951842426,0.0
22660.09852216749,1311.5249183177948,3571.7745676936884,0.0
23645.320197044333,1387.252955198288,3750.1773361358937,0.0
24630.54187192118,1464.132211685181,3735.434707629931,0.0
25615.76354679803,1540.3502504825592,3694.8140600220486,0.0
26600.985221674877,1617.2749626636505,3882.602603649675,0.0
27586.20689655172,1693.8156700134275,4051.639110494498,0.0
28571.428571428572,1771.5251624584198,4204.962847787368,0.0
29556.65024630542,1850.125103473664,4381.016286260459,0.0
30541.871921182268,1927.4058542251587,4511.046733926598,0.0
31527.093596059112,2006.065903663636,4403.586393372204,0.0
32512.315270935957,2084.1659853458405,4734.171542880595,0.0
33497.53694581281,2162.723257303238,4985.024951243111,0.0
34482.75862068966,2241.1236233711243,5086.849901005228,0.0
35467.98029556651,2320.235842227936,5419.582601489256,0.0
36453.201970443355,2399.2715921401978,5800.615434318022,0.0
37438.4236453202,2479.5344154834747,6039.79887985098,0.0
38423.64532019704,2561.1228110790253,6116.887923240384,0.0
39408.86699507389,2641.162243127823,6206.938556607882,0.0
40394.08866995074,2721.603118658066,6270.574036227489,0.0
41379.31034482759,2804.1348083019257,6347.77379663832,0.0
42364.532019704435,2884.9791867733,6796.1284288546185,0.0
43349.75369458128,2967.5908114910126,6865.742723134142,0.0
44334.97536945813,3049.965794324875,6948.436830827144,0.0
45320.19704433498,3131.551617383957,7011.309065524534,0.0
46305.41871921182,3213.010931968689,7074.882998863823,0.0
47290.64039408867,3294.170881509781,7150.3947630463945,0.0
48275.862068965514,3377.149614572525,6975.884131191031,0.0
49261.08374384236,3460.766127109528,7060.370430565953,0.0
50246.30541871921,3546.279167175293,7130.26407816252,0.0
51231.52709359606,3631.886827945709,7220.483796721685,0.0
52216.748768472906,3715.183756351471,7311.24938403246,0.0
53201.97044334975,3799.409115791321,7363.632358533115,0.0
54187.1921182266,3887.558137655258,7430.505103030473,0.0
55172.41379310344,3972.7397112846375,7490.90897296002,0.0
56157.6354679803,4059.693450212479,7558.177418300128,0.0
57142.857142857145,4148.612419843674,7616.112551687407,0.0
58128.07881773399,4234.052873373032,7669.955114276787,0.0
59113.30049261084,4322.667602777481,7965.641096224037,0.0
60098.52216748769,4408.924772500992,8016.29881849861,0.0
61083.743842364536,4497.939961910248,8052.04453300286,0.0
62068.965517241384,4586.182270526886,8097.186975898843,0.0
63054.187192118225,4673.921851634979,8112.049116598983,0.0
64039.40886699507,4766.200385332108,8173.99832802478,0.0
65024.63054187191,4855.26062130928,8220.459031185226,0.0
