step,time,reward,seed
0,12.917772054672241,143.8306427001953,7
10013,470.5777416229248,209.4086456298828,7
20006,1056.917195558548,125.20511627197266,7
30041,1651.658150434494,273.22760009765625,7
40032,2245.530749797821,302.8815002441406,7
50029,2838.658077478409,276.80657958984375,7
60028,3429.236228466034,204.8678741455078,7
70004,4027.686521053314,403.87176513671875,7
80067,4636.347188234329,492.77850341796875,7
90005,5225.190046310425,261.71551513671875,7
100031,5830.123588562012,486.98193359375,7
110005,6432.024678945541,477.937744140625,7
120025,7035.528319597244,444.99591064453125,7
130014,7629.912353515625,322.428955078125,7
140021,8222.689561367035,279.66815185546875,7
150020,8828.297575712204,499.6542053222656,7
160022,9420.816444158554,265.9443359375,7
170005,10019.66680765152,418.8219299316406,7
180014,10624.763981819153,495.1109313964844,7
190023,11219.094990730286,292.1355895996094,7
200106,11835.3623316288,675.5596923828125,7
210010,12431.612065553665,472.77734375,7
220006,13034.679667711258,476.0242614746094,7
230019,13647.686748027802,646.595458984375,7
240009,14251.609547376633,506.83758544921875,7
250053,14854.738169908524,428.73358154296875,7
260361,15646.368625164032,3848.08544921875,7
270117,16332.552721261978,2297.381591796875,7
280857,17191.82885980606,4794.1943359375,7
290066,17750.47780108452,485.775146484375,7
300008,18339.211308002472,269.16546630859375,7
310186,18964.819912195206,714.6083374023438,7
320005,19643.545943021774,2197.70947265625,7
330207,20289.25207233429,1062.704345703125,7
340502,21109.164541721344,4482.35498046875,7
350114,21897.08185338974,5025.67919921875,7
360345,22747.484435081482,5143.4912109375,7
370335,23479.156376600266,3034.1435546875,7
380794,24290.27916288376,4181.18310546875,7
390218,25109.35052204132,5386.89013671875,7
400578,25856.318912506104,2914.880859375,7
410015,26456.51464486122,1090.2071533203125,7
420053,27256.34997677803,4336.99560546875,7
430140,27891.37569451332,1048.6724853515625,7
440169,28727.93445968628,5389.86181640625,7
450042,29343.818797826767,923.8128662109375,7
460098,30001.16152405739,1449.6485595703125,7
470148,30631.152792930603,948.3458862304688,7
480645,31511.35277891159,5603.7978515625,7
490783,32251.692894220352,3390.752685546875,7
0,13.342319965362549,154.18331909179688,6
10012,465.6330723762512,116.435546875,6
20026,1061.6176164150238,361.7814636230469,6
30032,1652.651426076889,285.43682861328125,6
40011,2246.473559617996,326.70538330078125,6
50001,2837.573707818985,307.6743469238281,6
60043,3432.2484941482544,300.64727783203125,6
70002,4025.0909967422485,364.36749267578125,6
80064,4627.671836614609,439.86199951171875,6
90060,5229.940971374512,531.0103759765625,6
100084,5823.301644086838,309.75341796875,6
110046,6413.26726770401,273.2232360839844,6
120059,7018.5697140693665,567.8748779296875,6
130318,7653.668039083481,862.2388916015625,6
140351,8346.01956820488,2301.81201171875,6
150100,8979.261233329773,1382.1751708984375,6
160052,9622.238494873047,1371.639892578125,6
170230,10265.57988333702,1132.864501953125,6
180043,10881.05640077591,964.9694213867188,6
190079,11500.432615041733,788.4585571289062,6
200328,12303.726399421692,4000.623046875,6
210135,13056.470063447952,3494.205078125,6
220161,13736.98444890976,2008.329345703125,6
230078,14343.489955186844,664.5687255859375,6
240011,15139.093574285507,4544.98583984375,6
250009,15742.059668302536,618.0906982421875,6
260082,16391.146656513214,1398.34228515625,6
270020,16991.076777219772,528.5751342773438,6
280394,17630.218945264816,844.9441528320312,6
290402,18444.6096804142,4908.9072265625,6
300108,19257.47238969803,5173.6845703125,6
310185,20104.116532325745,5388.2724609375,6
320074,20815.22320008278,2791.211181640625,6
330656,21702.62602710724,5677.6591796875,6
340584,22403.434977293015,2675.39892578125,6
350126,23175.376817941666,4582.09521484375,6
360151,23977.842284679413,4658.03125,6
370028,24664.09991621971,2553.666015625,6
380122,25286.55256342888,922.6583862304688,6
390939,26150.035479545593,5048.66015625,6
400159,26756.37677383423,1430.146728515625,6
410400,27601.456760406494,5120.36328125,6
420057,28355.16307234764,4023.370361328125,6
430025,29195.219704389572,5304.97265625,6
440121,30042.47248363495,5627.7021484375,6
450034,30753.405323266983,3309.64306640625,6
460251,31390.882088899612,1180.052490234375,6
470034,32174.918798685074,4732.23974609375,6
480755,32907.39314651489,2785.41357421875,6
490183,33540.365225076675,2508.174560546875,6
0,17.60568618774414,241.8058624267578,3
10017,456.3995418548584,140.5746612548828,3
20031,1029.7042150497437,216.8118438720703,3
30040,1607.2844860553741,276.96893310546875,3
40026,2183.488126516342,287.84649658203125,3
50027,2757.9401116371155,222.64266967773438,3
60020,3332.7662222385406,228.4745635986328,3
70013,3912.565418958664,361.4393005371094,3
80018,4483.22967505455,150.8637237548828,3
90022,5056.302026748657,197.17562866210938,3
100030,5633.3607342243195,291.94171142578125,3
110028,6215.227099180222,356.47296142578125,3
120020,6791.573212146759,277.5465087890625,3
130031,7365.122996807098,212.4004669189453,3
140020,7943.983325719833,335.01837158203125,3
150039,8532.993782043457,460.37847900390625,3
160002,9117.743045806885,485.0581970214844,3
170032,9707.185489177704,507.53192138671875,3
180030,10296.77563405037,559.8472290039062,3
190015,10884.858627557755,522.9312744140625,3
200020,11471.286975622177,475.2587890625,3
210017,12072.112029314041,777.1793823242188,3
220046,12654.02400302887,339.83709716796875,3
230018,13248.536261081696,634.8533325195312,3
240503,13893.230639696121,1074.0128173828125,3
250082,14459.882847070694,537.361083984375,3
260119,15090.330726385117,1282.17578125,3
270176,15863.16667175293,4140.5068359375,3
280150,16535.736125707626,2185.20458984375,3
290084,17133.639944314957,741.4774169921875,3
300663,17861.947308778763,2625.61083984375,3
310427,18606.832750558853,3803.84619140625,3
320100,19196.822223186493,845.0730590820312,3
330160,19826.619289159775,1238.5303955078125,3
340945,20620.91505050659,3749.17236328125,3
350205,21296.37849164009,3096.36767578125,3
360079,21929.03386259079,1508.2015380859375,3
