step,time,reward,seed
0,10.70359182357788,22.6691837310791,7
50000,1410.312885761261,410.7481384277344,7
100000,2808.2551589012146,604.1859130859375,7
150000,4206.390604972839,665.2357177734375,7
200000,5605.676197528839,682.4578857421875,7
250000,6997.980005025864,714.8021240234375,7
300000,8361.345713853836,720.7868041992188,7
350000,9747.387629508972,749.9647827148438,7
400000,11132.633773326874,758.3597412109375,7
450000,12518.388103246689,771.0784912109375,7
500000,13887.493610620499,775.7059326171875,7
0,12.082278728485107,26.45110511779785,6
50000,1390.7714915275574,354.06158447265625,6
100000,2771.3621711730957,585.6242065429688,6
150000,4150.620564937592,625.6441040039062,6
200000,5527.106630563736,656.1218872070312,6
250000,6901.912816524506,723.0614013671875,6
300000,8260.057164907455,731.4129028320312,6
350000,9643.859875440598,766.1859741210938,6
400000,11029.802160978317,776.8016357421875,6
450000,12418.573634386063,767.8504638671875,6
500000,13798.68999004364,788.8087768554688,6
0,10.15843677520752,23.46575927734375,5
50000,1408.3622345924377,385.8572082519531,5
100000,2810.542508840561,530.6751098632812,5
150000,4210.276307821274,631.5914306640625,5
200000,5612.602957725525,644.2453002929688,5
250000,7007.703887701035,691.9859619140625,5
300000,8388.47407412529,694.131103515625,5
350000,9791.086485147476,705.0107421875,5
400000,11193.3939473629,707.6412353515625,5
450000,12594.409635066986,715.9866943359375,5
500000,13963.882145404816,718.489501953125,5
0,10.600461483001709,16.49155616760254,4
50000,1379.7622060775757,389.7790832519531,4
100000,2752.7991297245026,526.5479125976562,4
150000,4125.501325368881,564.4246215820312,4
200000,5499.991248130798,605.0244750976562,4
250000,6873.265864372253,623.2564697265625,4
300000,8230.56560587883,634.1841430664062,4
350000,9612.169898033142,639.3345336914062,4
400000,10994.348025560379,646.8812866210938,4
450000,12377.27092885971,658.3565673828125,4
500000,13756.106956005096,665.0555419921875,4
0,10.504937171936035,23.029869079589844,3
50000,1429.9344925880432,448.6292419433594,3
100000,2843.3275010585785,613.7803344726562,3
150000,4257.798404932022,625.2498168945312,3
200000,5670.71121764183,652.6439208984375,3
250000,7069.366684675217,671.8572998046875,3
300000,8470.095779895782,687.9213256835938,3
350000,9882.331043720245,704.7164916992188,3
400000,11293.146573781967,725.8621826171875,3
450000,12696.53973197937,712.0960693359375,3
500000,14050.141317129135,716.8053588867188,3
0,10.350318193435669,17.58328628540039,2
50000,1430.3462405204773,296.1062927246094,2
100000,2834.175921201706,610.5003662109375,2
150000,4233.9191336631775,686.7076416015625,2
200000,5630.992080211639,729.3525390625,2
250000,7013.952192544937,724.4713134765625,2
300000,8387.894491434097,756.5177001953125,2
350000,9774.153615474701,763.7120971679688,2
400000,11161.885628938675,770.8573608398438,2
450000,12550.236006498337,782.4031372070312,2
500000,13922.94925403595,792.1454467773438,2
0,10.261782169342041,24.699377059936523,1
50000,1364.5389430522919,378.79510498046875,1
100000,2726.8692715168,600.8050537109375,1
150000,4087.4477133750916,672.0074462890625,1
200000,5448.47859954834,670.5623168945312,1
250000,6808.024832725525,717.774169921875,1
300000,8143.951474428177,711.3823852539062,1
350000,9507.330635547638,718.3426513671875,1
400000,10874.414766550064,715.3392944335938,1
450000,12241.209960699081,711.4356689453125,1
500000,13607.33873963356,727.0322265625,1
0,10.115702390670776,14.082669258117676,0
50000,1407.7529752254486,381.5790710449219,0
100000,2814.884450674057,472.53204345703125,0
150000,4224.334099292755,526.1358642578125,0
200000,5632.668185949326,550.3468017578125,0
250000,7030.276845693588,567.099609375,0
300000,8417.721291542053,582.525146484375,0
350000,9821.04010939598,583.1868896484375,0
400000,11218.847050666809,584.7242431640625,0
450000,12618.212600946426,579.7568359375,0
500000,13976.804981708527,605.2557983398438,0
