step,time,reward,seed
0,9.90044355392456,4.4106786845077295e-07,7
50000,1400.7206723690033,1.4295613765716553,7
100000,2791.55939745903,33.50777816772461,7
150000,4182.552932739258,58.6022834777832,7
200000,5572.312819242477,172.7075958251953,7
250000,6957.029326200485,183.71820068359375,7
300000,8305.848707675934,204.39871215820312,7
350000,9680.585561037064,241.8021240234375,7
400000,11056.422819852829,226.9404754638672,7
450000,12431.166702985764,269.92279052734375,7
500000,13796.974465608597,286.61163330078125,7
0,11.9332115650177,0.0026540819089859724,4
50000,1409.5803327560425,0.0,4
100000,2799.1955642700195,123.08219146728516,4
150000,4187.75466966629,211.86129760742188,4
200000,5575.1636209487915,274.1220703125,4
250000,6956.841792106628,300.6705017089844,4
300000,8310.68724155426,314.2367858886719,4
350000,9689.933613538742,348.01617431640625,4
400000,11071.88633108139,362.7743835449219,4
450000,12452.436975002289,367.0143737792969,4
500000,13818.576990127563,379.0760192871094,4
0,11.71113109588623,0.000457078218460083,5
50000,1396.6595475673676,0.0,5
100000,2783.8352801799774,1.006609320640564,5
150000,4170.759684085846,42.45769500732422,5
200000,5557.870782375336,90.62257385253906,5
250000,6937.788298130035,83.47738647460938,5
300000,8302.40431547165,93.91143798828125,5
350000,9695.649321556091,19.70492935180664,5
400000,11086.928394556046,89.07203674316406,5
450000,12479.436991930008,45.181541442871094,5
500000,13856.68066740036,87.29967498779297,5
0,9.746825218200684,1.034926176071167,6
50000,1410.648321390152,0.0011132500367239118,6
100000,2802.2638936042786,1.554151177406311,6
150000,4191.174578905106,77.69981384277344,6
200000,5582.4530873298645,155.13821411132812,6
250000,6967.427230119705,187.1578369140625,6
300000,8322.52235341072,201.9732208251953,6
350000,9702.89534664154,202.3562469482422,6
400000,11083.985395431519,239.8321533203125,6
450000,12464.543542385101,248.12887573242188,6
500000,13835.853273153305,251.73825073242188,6
0,9.90957236289978,0.0008406997658312321,3
50000,1419.4403631687164,0.09310866892337799,3
100000,2830.0869755744934,0.02057741768658161,3
150000,4239.501706600189,0.008040291257202625,3
200000,5644.500109434128,0.3806993067264557,3
250000,7028.629927158356,2.042856216430664,3
300000,8408.30874657631,69.67224884033203,3
350000,9800.67270207405,41.042503356933594,3
400000,11195.025898694992,99.31391906738281,3
450000,12589.520915746689,119.53558349609375,3
500000,13951.717276334763,145.5094757080078,3
0,11.339523077011108,0.0,2
50000,1411.8207035064697,2.798214518406894e-05,2
100000,2812.3981165885925,116.64112854003906,2
150000,4213.724705219269,233.37496948242188,2
200000,5620.282262802124,263.7864685058594,2
250000,7009.497067689896,286.2410888671875,2
300000,8384.67595911026,297.35858154296875,2
350000,9774.661278963089,305.81732177734375,2
400000,11157.247752904892,274.494384765625,2
450000,12542.032020568848,283.1160888671875,2
500000,13906.792136192322,321.512451171875,2
0,11.695607423782349,0.0,1
50000,1413.4637582302094,0.0,1
100000,2811.2523078918457,0.07668137550354004,1
150000,4204.829711675644,2.9910171031951904,1
200000,5601.827081680298,1.637123465538025,1
250000,6990.222768545151,41.8492431640625,1
300000,8350.115507125854,156.80691528320312,1
350000,9734.937376022339,219.72970581054688,1
400000,11121.144258737564,234.89205932617188,1
450000,12504.608344078064,253.17807006835938,1
500000,13861.391609668732,271.0105285644531,1
0,11.232897520065308,0.0028585847467184067,0
50000,1373.064367055893,0.0011675243731588125,0
100000,2740.743145465851,128.37501525878906,0
150000,4104.915822029114,201.44439697265625,0
200000,5474.6613228321075,202.2422332763672,0
250000,6839.346346378326,231.6557159423828,0
300000,8167.973481416702,273.6095275878906,0
350000,9519.080988645554,299.0566101074219,0
400000,10868.596901416779,309.88018798828125,0
450000,12219.590010643005,316.25543212890625,0
500000,13576.673386096954,317.00640869140625,0
