step,time,reward,seed,critic_loss,actor_grad_norm
0.0,2.485914,10.903650559999999,0,,
5000.0,335.27005,169.47772700000002,0,393.2254333496094,1.142645001411438
10000.0,737.78564,311.213599,0,312.0549621582031,8.895613670349121
20000.0,1546.1008,3196.1656199999998,0,386.0804443359375,54.95295715332031
30000.0,2350.6772,3451.87751,0,313.0063171386719,30.762392044067383
40000.0,3127.6863,484.655159,0,725.4048461914062,13.873819351196287
50000.0,3902.9905,458.820097,0,148.0367889404297,43.39609146118164
60000.0,4687.5703,2845.58304,0,128.2313995361328,7.588319301605225
70000.0,5439.201,1096.811331,0,295.81304931640625,9.10787582397461
80000.0,6190.862,2468.44,0,125.1669692993164,7.095242023468018
90000.0,6926.113,3658.4842799999997,0,138.7896270751953,8.586406707763672
100000.0,7702.243700000001,2184.557835,0,77.8852310180664,5.051666736602783
110000.0,8440.884,3299.4338300000004,0,97.4959945678711,10.216541290283203
120000.0,9178.338,3478.3007599999996,0,57.39215087890625,5.455323219299316
130000.0,9907.559,3793.3094499999997,0,64.62541961669922,4.407206058502197
140000.0,10648.602,3781.19937,0,123.8554458618164,5.913744926452637
150000.0,11377.646,3620.63367,0,56.192176818847656,10.868797302246094
160000.0,12097.54,2214.18524,0,80.3364486694336,4.257666110992432
170000.0,12826.871,3820.59318,0,152.00711059570312,8.14165210723877
180000.0,13577.219999999998,3840.4850500000002,0,58.59966659545898,5.322101593017578
190000.0,14302.021000000002,2081.58335,0,55.66664505004883,3.5897767543792725
200000.0,15029.229499999998,1154.799957,0,86.82642364501953,3.496575355529785
210000.0,15747.23,3974.5428500000003,0,89.60929107666016,4.18648099899292
220000.0,16464.76,3088.83688,0,53.21958541870117,6.65871000289917
230000.0,17181.797,3036.04211,0,71.11376953125,5.751210689544678
240000.0,17893.76,3956.4132400000003,0,199.1635589599609,7.919699192047119
250000.0,18615.012,3967.93126,0,53.2622184753418,3.817950963973999
260000.0,19330.697,1964.0751599999999,0,163.0608367919922,4.914051532745361
270000.0,20045.564,3760.8550499999997,0,67.57032775878906,8.980619430541992
280000.0,20761.508,3077.9679100000003,0,54.9968147277832,7.807811737060547
290000.0,21473.238,4041.9705500000005,0,129.3601531982422,8.26267147064209
300000.0,22159.799,3963.1699200000003,0,58.241432189941406,8.01224422454834
310000.0,22876.652,3934.33514,0,26.898422241210938,4.186918258666992
320000.0,23618.207,3969.8913500000003,0,58.18181991577149,5.513505458831787
330000.0,24320.47,3987.94939,0,70.03219604492188,4.306528091430664
340000.0,25019.277,4015.1029800000006,0,141.5449676513672,4.289673805236816
350000.0,25741.861,3816.9120900000003,0,56.11359405517578,3.628873109817505
360000.0,26463.689999999995,3549.6012,0,155.83676147460938,10.003929138183594
370000.0,27162.057,4017.74341,0,79.37712097167969,3.814694881439209
380000.0,27883.390000000003,3660.3169399999997,0,26.532835006713867,5.10451078414917
390000.0,28584.684,4002.2153099999996,0,67.9216537475586,4.386214256286621
400000.0,29304.68,4166.77939,0,66.96883392333984,3.3941080570220947
410000.0,29995.049,4041.52684,0,54.76564407348633,14.413101196289062
420000.0,30713.256,4154.71137,0,117.5815200805664,3.572332859039306
430000.0,31403.965000000004,4009.3083100000003,0,59.0533332824707,3.5035817623138428
440000.0,32130.53,2301.40785,0,37.7524528503418,6.928574562072754
450000.0,32851.47,3997.8974499999995,0,1108.1571044921875,12.644450187683104
460000.0,33558.086,4036.51187,0,139.6874542236328,5.258184909820557
470000.0,34268.598,4053.40663,0,37.0781478881836,3.816730976104736
480000.0,35012.23,4119.62291,0,54.54436111450195,4.262442111968994
490000.0,35710.16,4180.9037100000005,0,78.0782241821289,7.768590450286865
500000.0,36449.383,4091.07232,0,52.010475158691406,4.83256196975708
0.0,2.485914,14.86811295,6,,
5000.0,335.27005,115.0762661,6,44.26554107666016,0.4888288974761963
10000.0,737.78564,527.60021,6,117.74562072753906,12.10105037689209
20000.0,1546.1008,3101.34789,6,170.21031188964844,11.397212982177734
30000.0,2350.6772,3453.8815000000004,6,552.5487060546875,7.789734363555908
40000.0,3127.6863,3448.5652099999998,6,105.8104019165039,15.438887596130373
