step,time,reward,seed,critic_loss,actor_grad_norm
0.0,1.9126141,1.587884577,5,,
5000.0,241.47137000000004,228.19305599999998,5,326.2340393066406,1.3263722658157349
10000.0,533.1838,298.856491,5,1196.7977294921875,29.9388370513916
20000.0,1273.6327,716.145917,5,846.5213012695312,34.27360534667969
30000.0,2050.0203,4520.07157,5,957.9415893554688,31.542896270751957
40000.0,2731.826,5166.3754,5,941.0300903320312,30.419584274291992
50000.0,3409.1765,6225.10054,5,3666.501708984375,62.64750671386719
60000.0,4122.416,4484.89311,5,2349.173095703125,57.64002990722656
70000.0,4798.5757,3996.61567,5,8869.103515625,50.116092681884766
80000.0,5418.4307,7351.0768800000005,5,2147.921142578125,52.80983352661133
90000.0,6067.2295,7595.493649999999,5,2677.488525390625,61.65873336791992
100000.0,6702.494000000001,3875.7598100000005,5,2150.764404296875,118.98797607421876
110000.0,7323.455,8243.489819999999,5,6465.12646484375,49.551265716552734
120000.0,7973.1044999999995,4789.67725,5,2604.80224609375,66.26164245605469
130000.0,8615.162,8963.75755,5,2811.649658203125,44.3421516418457
140000.0,9224.179,8978.35465,5,2330.533935546875,46.393951416015625
150000.0,9880.05,9352.2535,5,1451.665283203125,34.233238220214844
160000.0,10475.7295,7153.81498,5,3958.239990234375,42.30135345458984
170000.0,11092.146,8958.6914,5,1314.1787109375,35.536502838134766
180000.0,11667.305,8760.6718,5,4796.31884765625,60.97657012939453
190000.0,12239.146,8991.820600000001,5,1147.1190185546875,32.39727783203125
200000.0,12825.434,9193.4614,5,3085.85498046875,66.81503295898438
210000.0,13381.35,9104.3364,5,2945.477294921875,76.65132904052734
220000.0,13919.104499999998,7210.608444,5,1921.3121337890625,52.65679931640625
230000.0,14471.543,9742.5837,5,2859.406005859375,71.95217895507812
240000.0,15054.700999999997,9725.8933,5,2085.6259765625,34.79435348510742
250000.0,15595.937,9569.5811,5,1527.1365966796875,47.41476821899414
260000.0,16163.872999999998,9523.6462,5,1337.6624755859375,47.35914611816406
270000.0,16645.299,9869.9995,5,5950.37109375,53.20564270019531
280000.0,17190.408,9299.313100000001,5,1902.7076416015625,41.69768905639648
290000.0,17750.203,9649.2713,5,1262.740234375,34.558841705322266
300000.0,18271.818,9725.716,5,1711.478515625,58.35992813110352
310000.0,18837.926,10134.716499999999,5,4837.83154296875,55.29253005981445
320000.0,19327.82,9745.06875,5,3316.772216796875,42.494171142578125
330000.0,19839.752,9887.99755,5,7491.95849609375,34.7293586730957
340000.0,20375.744,9832.23225,5,742.4869995117188,24.74103355407715
350000.0,20866.838,9853.3449,5,6681.59716796875,50.56209182739258
360000.0,21402.996,9411.394349999999,5,774.1361694335938,30.38985824584961
370000.0,21909.854,9865.425200000001,5,1090.3558349609375,28.15145874023437
380000.0,22444.752,9889.5133,5,1799.5439453125,500.531005859375
390000.0,22929.658,10045.5549,5,6104.76513671875,23.920413970947266
400000.0,23430.115,10044.7304,5,1268.6875,53.36640930175781
410000.0,23952.512,9981.80005,5,712.3945922851562,27.540359497070312
420000.0,24446.873,10022.916000000001,5,616.5006103515625,16.87189483642578
430000.0,24932.076,9714.1378,5,5095.6435546875,31.96892738342285
440000.0,25431.832,8913.974487,5,1251.0062255859375,38.53396224975586
450000.0,25925.766,9924.5852,5,823.3702392578125,29.78183937072754
460000.0,26394.576,10115.0469,5,3333.249267578125,49.86806488037109
470000.0,26907.385,9775.224400000001,5,1067.3255615234375,33.9310302734375
480000.0,27396.566,9948.40255,5,639.0021362304688,39.36594772338867
490000.0,27886.025,9879.594000000001,5,1055.9990234375,34.211265563964844
500000.0,28400.091999999997,10100.215,5,1799.1441650390625,24.46002197265625
0.0,1.9126141,1.0977789799999997,1,,
5000.0,241.47137000000004,254.85369299999996,1,324.3429870605469,2.460851192474365
10000.0,533.1838,216.09036500000002,1,204.4061737060547,4.267215728759766
20000.0,1273.6327,2373.81949,1,2517.96533203125,30.86714553833008
30000.0,2050.0203,3583.26166,1,2463.903076171875,33.9555549621582
40000.0,2731.826,1026.4034120000001,1,333.500732421875,28.351009368896484
50000.0,3409.1765,4322.92716,1,1120.43505859375,46.796085357666016
60000.0,4122.416,4670.62392,1,944.2481689453124,26.4757022857666
70000.0,4798.5757,871.4478429999999,1,429.60546875,20.309228897094727
80000.0,5418.4307,3084.216672,1,388.4535827636719,16.821577072143555
90000.0,6067.2295,1806.0142199999998,1,1645.2269287109375,54.258094787597656
100000.0,6702.494000000001,3527.66757,1,899.5072631835938,33.1414794921875
110000.0,7323.455,5574.6628900000005,1,1191.3232421875,23.85451316833496
120000.0,7973.1044999999995,2898.0020560000003,1,2124.75,60.59379577636719
130000.0,8615.162,4112.69503,1,1209.890380859375,29.587038040161133
140000.0,9224.179,6113.237089,1,5448.5947265625,62.582706451416016
150000.0,9880.05,8034.77511,1,3958.134033203125,46.401363372802734
160000.0,10475.7295,3181.85417,1,7975.9697265625,106.83723449707033
170000.0,11092.146,7277.0875,1,4198.8271484375,50.388771057128906
180000.0,11667.305,7882.768610000001,1,1730.8958740234375,68.98224639892578
190000.0,12239.146,8914.3465,1,3482.704833984375,75.67066192626953
200000.0,12825.434,7147.3534660000005,1,1998.4755859375,43.906986236572266
